리뷰자,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
UjJQSFVJVThwd0dHbnNpVXp0eSs1dz09,0.35219985,-0.034598723,0.21823981,-1.0994331,-0.018960405,0.22369021,0.059442677,0.09614703,0.20868674,-0.1789957,-0.33669534,-0.48565266,0.29662836,0.031686865,-0.022978306,-0.30120322,-0.6710303,-0.123124845,-0.25422102,-0.17806232,-0.23142499,0.03914539,-0.114663,-0.33239812,0.4740392,-0.0134794805,-0.5558235,0.21824442,0.28170234,0.05365825,0.3320091,-0.18920289,-0.18727069,-0.23809,0.19691654,-0.29304978,0.19815885,0.16002136,0.013991372,0.5434434,-0.49630144,0.061228223,-0.116762586,-0.29639998,-0.3694592,-0.19235863,-0.27914074,0.060883906,0.10360418,-0.18883052,-0.329396,-0.100472525,-0.14654137,0.10889319,-0.47613397,-0.59657663,0.28852522,-0.032120664,0.17770153,-0.1547994,-0.17405903,0.7180231,0.05810836,0.32251787,-0.06642831,-0.3517903,0.19468535,-0.576553,0.839836,-0.18146375,-0.29499492,0.63537675,0.47127256,0.18625078,-0.88837326,-0.35226163,0.65027833,0.007881405,-0.5627786,0.73810595,-0.2285787,-0.85596,0.29138875,-0.30593246,-0.043252133,0.35301563,0.4261514,-0.50878686,-0.26770887,-0.5197687,-0.013468317,0.16910818,-0.05405405,0.5276739,0.14446612,-0.41354388,0.13566285,0.05105758,0.19254822,-0.3611047
UjVFVnprRzlXSm5qMUNkcWlvUEZGUT09,0.25521454,-1.2407637,-0.53165233,-0.6385544,0.28153515,-0.6491169,-0.1353548,0.39364538,0.55451196,-0.49802762,0.27325755,-0.72649103,0.4878394,-0.36671284,-0.60382944,-0.060730457,-0.21178548,0.039846364,0.22433405,-0.008845067,0.9065393,0.17378491,-1.4671354,-0.507125,0.5836524,0.36979485,-0.20053515,0.2545096,-0.49407068,1.239025,0.1464526,-1.5643809,0.90495473,-0.32707015,0.29833978,-0.15264568,-0.57509136,-0.84298533,0.36369324,1.3856115,-0.95055616,-0.44000894,-0.8516914,-0.5586189,-0.058695327,0.07599349,0.41871175,0.12857905,-0.27137214,-1.133171,-0.5361176,-0.52408,-0.5580648,-0.07092531,0.34344727,-1.044016,1.1015116,0.036187667,-0.036763526,1.6812445,-1.2036669,0.6783272,-0.3371513,0.81437606,-0.24998195,-0.96986663,0.622944,-0.49034208,0.86121523,1.5048125,-0.9444457,0.4053921,0.26329064,0.42874566,-1.338848,-0.60710824,0.31434432,0.35408524,-0.82431424,0.9492871,-0.7552897,-1.3670467,0.045991115,-1.0109434,-0.20941524,-0.340958,1.3303682,-0.7252135,1.1210943,-0.85259503,-0.37131426,-0.20854191,-0.43171978,-0.07937807,0.31460685,-0.2396717,0.34077471,0.1774175,0.4338541,0.5583026
UjZpOEo5cllLQk00Slg2TThLd3A0dz09,0.6713829,-0.6424507,0.48690212,-0.5810063,-0.2190814,0.04999519,0.32975417,-0.04693048,0.26976928,-0.37535977,-0.5923756,-0.9517284,0.6426818,0.37559965,-0.091229975,0.084580176,-1.0143954,0.052952982,0.16329099,-0.22157998,0.096795514,0.5649816,-0.24894433,-0.46195656,0.27503383,0.18467997,-0.3564772,0.82864004,0.3924,0.044968527,0.19135715,-0.205227,0.9497711,-0.016235063,0.78371394,-0.41604725,0.34471083,-0.23835036,-0.26074922,1.2592533,-0.4107173,-0.0064136535,-0.031000342,-0.7122402,-0.5760525,-0.3132819,0.08610313,-0.23386794,0.44754353,-0.17841476,0.25281253,-0.50772965,-0.0478734,-0.45772994,-0.17674325,-0.9612148,0.38817966,-0.07607825,0.3396492,0.6475067,-0.024281628,0.94683695,-0.048542853,0.778957,-0.1138821,-0.7848363,-0.12613264,-0.23788269,0.77310824,0.096199796,-0.06565463,0.44684455,-0.26507193,0.11681979,-0.83705544,-0.3118053,0.88244313,0.11236567,-0.3567801,0.5807753,-0.5162361,-0.13725324,-0.2958293,-0.99521655,-0.07493491,-0.037362877,1.0092976,-0.9983814,-0.6695006,-0.9691271,-0.73099655,0.12161132,0.60185975,0.8441229,-0.17624328,-0.63812673,0.467116,-0.06990638,0.2265861,-0.27140433
UjhZaFJEOTBqNjMwTVpGK2U2cGRoQT09,0.57850295,-0.78580993,0.06753253,-0.88503027,-0.20890115,-0.2707522,0.004221851,-0.019254683,0.3271832,0.11284091,0.045912437,-1.0202364,-0.1328434,0.8615833,-0.57936084,-0.23603374,-0.81384754,-0.17550412,0.102920756,-0.041152474,0.23242007,0.24682531,-0.18160152,-0.538687,-0.12891138,0.48415214,-0.6527207,0.027942538,-0.32378954,0.44709337,-0.11721516,-0.3485575,0.32638353,0.2765003,0.33272794,-0.20731285,-0.4041893,-0.68136746,0.021079607,0.16907473,-1.2091613,-0.16639826,-0.230409,-0.258284,-0.952775,0.0028178394,-0.26770568,0.66405934,-0.011401594,-0.8307855,-0.62215877,-0.54895157,-0.29456326,-0.116097525,0.37582037,-1.0022823,0.46196085,0.7920447,0.29074433,-0.035263605,-0.35976484,0.83062136,-0.6916111,0.094836965,0.25841245,-0.33052924,0.1612421,0.010275058,0.80330145,0.19700582,-0.08998873,0.9254688,0.34765646,-0.20143333,-1.0183779,-0.83604574,0.40518832,0.20908035,-0.9037702,0.48587006,-0.1502082,-0.8963051,-0.42118686,-0.041080087,-0.7667404,0.1946013,1.1946917,-0.94198984,0.27533025,-0.38329032,0.47714612,-0.2830044,-0.11196451,-0.4109368,-0.16760671,-0.5163525,0.32670072,0.2344197,0.86788803,-0.38246572
Ujhsb1FsK2dCNFVrUXZZUXlDWUVOZz09,-0.13208517,-0.3226791,-0.4437835,-0.055463918,-0.012117853,-0.42492098,0.19185555,0.06854617,0.2703989,-0.2729717,0.17437313,-0.12026152,-0.19650093,-0.07897945,-0.26448348,0.00095841754,-0.043109983,-0.031829156,4.4656917e-05,0.21531028,0.24332684,-0.016407833,-0.48123154,0.06328524,0.12742975,0.098487444,-0.1900308,-0.037968256,-0.22189903,0.37192577,-0.08059201,-0.6884835,0.27487516,-0.31493053,0.12425003,-0.3092307,0.051661238,-0.17278932,-0.016420446,0.40180874,-0.3672358,-0.05266086,-0.12220761,-0.062268317,-0.07411924,-0.14394563,0.14985156,0.5295894,0.08255614,-0.53714895,-0.088502035,-0.29072982,-0.20016588,0.25523964,-0.0976274,-0.017271299,0.34841463,0.34834483,-0.08848346,0.43888497,-0.32301092,0.3963417,-0.22770785,0.4454842,-0.05766253,-0.36499998,0.43553475,-0.007925624,0.21763405,0.50499576,0.014970917,0.2781419,0.15565091,0.026227696,-0.17414878,-0.3541113,0.17230582,0.17332757,-0.3788466,0.12950121,-0.32151574,-0.24030152,0.33229464,-0.32808822,-0.06675365,0.08962842,0.5608224,-0.111821316,0.29008853,-0.2394393,-0.18279247,-0.12379381,0.04549213,-0.32952517,0.22586511,-0.1711305,-0.15661208,0.3478371,0.2582152,-0.1372197
Ujk2M1pQd255VDQrbHJxWlhjTHFvUT09,0.5432355,-0.35823667,-0.050325323,-0.17304945,-0.23332565,0.009913804,-0.23572987,0.06515766,0.450909,-0.21328726,0.0029346053,-0.3890964,0.15742801,0.29239675,-0.3593088,-0.379558,-0.3181788,-0.14623816,0.15682563,0.15441173,-0.11828049,-0.04663932,-0.12806037,0.11113167,0.385829,0.051855516,-0.6032852,-0.23133382,-0.33270174,-0.0644074,0.31803986,-0.3351188,-0.016146783,-0.16605084,0.05191961,-0.30521768,-0.101704665,-0.09569949,-0.05627856,0.4810843,-0.585964,-0.33130577,-0.20721413,-0.04101538,-0.43236277,-0.24646796,-0.22304007,0.34856075,-0.13658392,-0.53464645,-0.32510674,-0.43549427,-0.043041326,-0.09253707,0.081063405,-0.4239199,-0.092041984,0.52179664,0.15003611,0.18719456,-0.1830593,0.41146332,-0.08342708,0.11444973,0.0120983105,-0.60653955,0.17536448,-0.36359957,0.40889764,-0.022270111,-0.16354902,0.43923438,0.42106706,0.028313566,-0.35876313,-0.5765986,0.7116342,0.32117346,-0.21147722,0.34787044,-0.4500592,-0.21323738,0.47604772,-0.36614615,-0.46069846,-0.049037404,0.83037615,-0.32580128,0.37254527,-0.29450107,-0.01919129,-0.216012,0.024497423,-0.09411489,0.054391127,-0.22515528,0.24335574,0.24892473,0.66092455,-0.40000337
Ujk5RkhQWU02eGZPWStJOXFDRmozQT09,0.21990684,-0.40626857,-0.07529439,-0.5268492,-0.20209195,0.05889509,0.031529494,0.20397916,0.3541587,-0.24623592,0.040807314,-0.37808752,-0.08916719,0.33227322,-0.43168497,-0.037182204,-0.100024074,0.21128306,0.039459705,0.0702013,0.37348387,0.117356166,-0.30581373,-0.20962678,-0.05142906,0.32364962,-0.091140345,0.23740265,-0.096042,0.13333689,0.21161982,-0.07568127,0.26367712,-0.02528189,-0.041248336,-0.16842563,-0.04350831,-0.046099342,-0.019292057,0.20958422,-0.3580996,-0.09075834,-0.108400024,-0.0078119496,-0.2123828,0.035445895,0.14745432,0.17026019,-0.17447983,-0.40581083,-0.24521,-0.19898494,-0.08375866,-0.14673133,-0.16674884,-0.24342148,0.31463715,0.4263047,0.11474784,0.25393888,-0.53575313,0.21256894,0.011628265,0.10064654,-0.22392774,-0.29838446,0.10678769,-0.28659245,0.4233921,0.37500188,-0.13311267,0.39816904,0.057898466,0.006179812,-0.48419106,-0.20604552,0.17742641,0.1973249,-0.2850053,0.27330106,-0.35531113,-0.37822616,-0.07625568,-0.2763409,-0.17993723,-0.061108764,0.6778745,-0.3992214,-0.070146136,-0.18759558,-0.266002,-0.10070011,-0.1795293,-0.09872483,0.006513961,-0.18151757,0.07243611,0.23488119,0.44794667,-0.07762219
UjlCQkN4SUsvYUV0WlhrQ2crWWNjUT09,0.4596746,-0.6393021,-0.37693405,-0.49181864,0.3006443,-0.011078894,-0.019490164,0.48865148,0.36198542,0.19030528,0.011738166,-0.7996308,0.20318885,0.543086,-0.49068666,0.019661576,-0.9264574,-0.38331997,0.37766144,0.09551724,0.5775112,0.19481188,-0.40732357,-0.33329865,0.12086433,0.097518705,-0.5707475,0.02378448,-0.43399706,0.4295343,0.06918029,-0.8223129,0.349007,-0.26026362,0.17361428,-0.49958238,-0.36334324,-0.6682279,0.23160408,0.6632741,-0.67094976,-0.40785456,-0.23464878,-0.19529973,-0.55136466,0.19791223,-0.24650334,0.21533616,-0.34600344,-0.8280382,-0.04931724,-0.47847807,0.024279073,-0.48019305,-0.13594157,-0.7617634,0.46313348,0.4307126,0.033255655,1.0281925,-0.7004804,0.6413266,-0.2859396,0.24373817,-0.02021589,-0.38174072,0.15976565,-0.73328686,0.54745984,0.4765519,-0.26155955,0.49612233,0.32361782,0.17789854,-0.97159576,-0.6673763,0.5040483,0.13153459,-0.73937327,0.69024897,-0.56834793,-0.9360884,-0.19734746,-0.47122774,-0.53831035,-0.0040830174,1.2777059,-0.5607987,0.39935246,-0.18143111,0.11961979,0.05873434,-0.16623777,-0.4089938,0.28612673,-0.64484626,0.20436002,0.46979085,0.7134821,-0.17798613
UjljR0t1MWNNMnU5YWoyZEdUSFNyZz09,0.4141844,-0.60735357,-0.43825155,0.016138306,0.022577997,-0.54975784,-0.042313512,0.08420429,0.79008996,-0.37864175,0.10917053,-0.4352252,-0.012494046,0.19525215,-0.39528656,0.14435901,-0.14735836,-0.19632833,0.5875706,0.29269463,0.3597898,0.12493027,-0.47545907,0.18076223,0.3812292,-0.02097968,-0.17106965,-0.13926403,-0.6633072,0.34667766,0.04812632,-0.4706095,0.592987,0.000939538,0.034101848,-0.5797277,-0.0008467175,-0.102141134,-0.2688072,0.5857409,-0.41622666,-0.5323812,-0.21910521,-0.034853827,-0.53782547,-0.15623206,0.012081303,0.6874048,-0.19423836,-0.8163486,0.12105556,-0.89496684,0.08706279,-0.113485545,0.15178114,-0.60835105,-0.10368695,0.3322047,0.0941942,0.6410244,-0.5593348,0.2172749,0.27188063,0.2660292,-0.19968519,-0.60935116,-0.027748443,-0.5588945,0.12488412,0.8569285,0.1427771,0.7712784,0.1280397,0.13785169,-0.28533068,-0.43392813,0.82729983,0.3450173,-0.53048736,-0.079123974,-0.95608544,-0.07899934,0.3674409,-0.8898611,-0.49868768,-0.26440108,0.6502062,-0.056986913,0.82642597,-0.15412658,-0.18674031,0.058256686,0.033917192,-0.22287793,0.4371776,-0.23363194,0.17975426,0.3479161,0.890834,0.0005277097
Uk4zYUFhR2pVeGlBdmlMVUtnOGFMUT09,0.5756784,-0.6676596,0.34661198,-0.3174868,-0.3618721,-0.05098705,-0.55666476,-0.27709162,0.8662804,-0.8369681,0.36344942,-0.7647844,0.81075007,0.27480426,-0.2161643,-0.46750975,-0.2162673,-0.12673408,-0.039314684,0.54222256,0.23535688,-0.08564905,-0.88974506,-0.22050141,0.44296446,0.62268037,-0.10130713,-0.042798784,-0.2379543,0.022458404,0.85514766,-0.9224474,0.22321995,-0.17971742,-0.04861568,-0.48555967,-0.6084392,-0.21494366,0.34599543,1.1082765,-0.17000286,-0.26839015,-0.2145624,-0.4558766,-0.00024784604,0.12101679,0.13098039,0.26212597,0.573801,-0.4267925,-0.20034353,-0.78474337,-1.1005878,0.0788663,0.17342676,-1.0551813,0.7006135,0.08570102,0.23587318,0.41290188,-0.6599076,0.5021894,-0.43159533,0.3991439,-0.22654973,-0.58753014,0.5209996,-0.030131876,0.37432536,0.8543778,-0.20108862,0.4793545,0.32821944,-0.03584684,-0.49502897,-0.17666668,0.6164639,-0.30719903,-0.45184636,-0.010378599,-0.16607094,-1.1284314,0.20848177,-0.75825065,-0.4541351,0.38003203,0.85686797,-0.65960175,0.7598687,0.09856006,-0.14078037,0.6171095,0.40173492,0.1342253,-0.40807533,-0.20135619,0.50429565,0.27626842,0.5855606,0.14500512
Uk5SOGp5Tmp1VFdKdGNZRDlDcnFHUT09,0.6676096,-0.33061597,-1.0011973,-1.1953108,-0.20070331,-0.5484526,-0.80264485,0.401667,0.59975445,-0.6654695,0.26601812,-0.30406937,0.48835653,0.67174274,-0.04834875,-0.38587755,-1.0719892,-0.35008723,0.64647496,-1.0804257,-0.12069603,-0.34862506,-0.71787083,0.24715069,0.4943905,0.60372835,-1.4612188,-0.029032895,0.16957602,-0.58592284,1.0606798,0.13112555,-0.37643066,0.11365603,0.24405786,-0.54513085,-0.04272008,-0.5010798,-0.97145927,1.5027995,-0.5760237,-0.55390227,0.41878498,0.5712858,-0.17853104,-0.14975591,-0.22206602,0.5872509,0.39322522,0.26328674,0.12918682,-2.078702,-0.4258237,0.09636026,-1.1203642,-1.2540861,0.3792868,0.19021752,-0.28302932,1.1365509,-0.55770415,0.863326,0.9167681,-0.22719258,-0.40137497,-1.0014379,-0.6176767,-0.5053295,1.0015587,-0.32573122,0.48478264,0.6336219,1.3705963,0.46700132,-0.49954924,-0.95698684,0.4306246,0.3091887,0.1695342,0.29484278,0.61723274,-0.5426747,0.06840179,-0.27191925,-0.5195795,0.01751414,1.2716041,0.20507824,0.6423722,-0.5148822,-0.8399141,0.16425413,1.5888758,-0.19167474,0.61586237,-1.4401339,-0.7522207,1.385315,0.8646721,-0.7200418
Uk9RWFlQbEp3cHhEaVl0VnAxc3Zqdz09,0.6640347,-0.8323533,0.10118566,-0.3465647,-0.0007514119,-0.38857746,-0.15869473,-0.34562737,0.47189713,-0.144036,-0.18960583,-0.8634124,0.6430804,-0.0354734,-0.31133953,-0.15028305,-1.042269,-0.38567942,0.4097762,-0.0408126,0.06472776,0.076443374,-0.70486087,-0.06575756,0.8021237,0.21573368,-0.8147815,0.15232196,-0.27997413,0.1932125,0.19218834,-0.36680427,0.33532292,0.102954865,0.28586078,-0.6576093,0.06772764,-0.21991567,-0.59240735,1.1972079,-0.6601634,-0.3765429,-0.09281395,-0.40656358,-0.40304774,-0.2917549,-0.3869968,0.2816362,-0.34394795,-0.2725671,-0.01814264,-0.77003163,0.06417606,-0.03807032,-0.15136638,-1.0362133,0.3034168,-0.17640181,0.01902863,0.50312907,-0.2173604,0.91767275,0.25877497,0.44805932,-0.10216286,-0.9256279,0.14512613,-0.90145445,0.26968297,0.32504556,-0.3170887,0.5488334,0.026352054,0.17673182,-0.71494186,-0.48842692,0.8714045,0.13377237,-0.10115304,0.7477343,-0.70674694,-0.6494792,0.42215118,-1.026788,-0.51744056,0.20661335,1.1892456,-0.33433178,0.53514564,-0.47015476,-0.34460002,0.24524215,0.12834862,0.33079982,-0.0230388,-0.43574533,0.41367665,0.12879978,0.44985303,0.0960881
UkF3bkNPajVhb2J1WHZ2ZzBzYm5XZz09,0.3064604,-0.48835856,-0.6251507,-0.048824523,0.25126323,-0.4675544,0.26346797,-0.031375818,0.9668748,-0.16997482,-0.25752348,-0.50112945,-0.56480926,0.39871767,-0.41531062,0.21844064,0.1316077,-0.07173372,0.14149544,0.655085,0.50232244,0.7297579,-0.08840579,0.12830535,0.1386122,0.4102955,-0.1201721,0.43730897,-0.659726,0.35286573,-0.018871533,-0.3298748,0.64649785,-0.5708295,0.06587647,-0.51787215,0.34826252,0.21667099,-0.12375891,0.37684664,-0.3605738,-0.40232483,-0.12764002,0.26131585,-0.49336785,0.22037378,0.21321607,0.6925722,0.124134965,-0.9460234,0.2427974,-0.44126007,-0.37523952,-0.16842373,-0.07828183,-0.3541784,0.38402462,0.3223529,0.36122942,0.6029946,-0.91020006,0.358965,-0.013380141,0.2483256,-0.55211484,-0.2396106,0.4250749,-0.5169894,0.48822007,0.66601413,-0.019545345,0.85026604,0.09820636,0.14946027,0.3705339,0.057616334,0.44506383,0.23419552,-0.7944594,-0.119932786,-1.0527864,-0.30902237,0.34576377,-1.002709,-0.2566138,-0.28055862,0.5086649,-0.3446974,-0.28221712,-0.08454664,-0.56500727,-0.118085094,0.20124732,-0.4847997,0.529144,-0.5345767,-0.20201597,0.4016814,0.75077,-0.37076586
UkFUQ0E1Zk90Q0xrdlcxQTVaT21Odz09,0.90179,-0.9099213,0.15984981,-0.19466974,0.29451114,-0.037887715,-0.28176743,-0.14703706,0.5962811,-0.4211277,-0.4003861,-1.0890096,0.36181992,0.11571381,-0.3712862,-0.42134684,-0.8093239,-0.020409089,-0.0731146,0.40323955,-0.056826133,0.13288668,-0.28837118,-0.20981845,0.38993526,0.5248735,-0.22029407,-0.096579894,-0.58233315,0.17218661,0.36061376,-0.21948984,0.2004573,-0.13932624,0.12333107,-0.38378456,0.024791395,-0.05871569,-0.11559202,0.8181664,-0.29805478,-0.24954085,-0.14197639,-0.33632475,-0.33727318,-0.12288423,-0.17989893,0.059037335,0.18618444,-0.6164728,-0.05028879,-0.37740296,-0.3470715,-0.01330773,-0.01988275,-1.0198061,0.46653765,0.020147365,0.1908506,0.4440586,-0.687456,0.55490506,0.36685053,-0.24681406,-0.057057954,-0.8480961,0.08569833,-0.45050663,0.49658918,0.089478254,-0.32984942,0.8996663,0.18892996,0.0014884233,-0.49652347,0.19192314,0.9311573,-0.2719521,-0.27710602,0.5909416,-0.7431491,-1.0671123,0.30352402,-0.7171322,-0.2826696,0.006213112,1.3737341,-0.09488197,0.70241183,-0.30961794,-0.40952092,0.0030727298,0.46200603,0.21876541,-0.28081053,-0.55370915,0.99450666,0.20553677,0.59627545,0.2833661
UkJXWUtDd0hESHAxZ1dKZGdQOHBxUT09,-0.014346132,-0.35578945,-0.5158256,-0.45954433,-0.08864354,-0.3848351,0.43340093,-0.24214333,0.3011246,0.23175001,0.22609147,-0.5273885,0.035593167,0.06986877,-0.4163287,0.078125775,-0.08516154,-0.33363518,0.09633413,0.033477105,0.80888414,-0.016971484,-1.1435769,-0.38513824,0.04376123,0.058981624,-0.037240315,-0.16222727,-0.41125926,0.8300218,-0.04384679,-0.5980959,0.14128107,-0.23305874,0.07308295,-0.28689253,0.039971337,-0.380531,-0.39962962,0.22797728,-0.5508666,-0.12568755,-0.54632384,-0.40951943,-0.15760417,-0.42519298,0.21995033,0.57814294,-0.37344044,-0.8137139,-0.47027978,-0.061517276,-0.14303248,-0.12788467,0.5277029,-0.24465531,0.75167763,0.49976826,0.0046784845,0.3835478,-0.61776423,0.16345495,-0.2104392,0.67882365,-0.12365493,-0.24468441,0.26384017,-0.20831518,0.42205575,0.56151336,-0.45185837,0.39095643,0.3641962,-0.2576398,-0.37839997,-0.58620775,0.31930798,0.81417304,-0.54439616,0.40085655,-1.1057144,-0.58967566,0.13193808,-0.804167,-0.1808879,-0.24114977,0.718508,-0.55301446,0.60430735,-0.08765743,-0.20690702,0.034024034,-0.4852254,-0.38243222,-0.24200104,0.08015264,0.028460467,0.2912365,0.5288261,0.15979475
UkJpQ2dUdm55TWpSOFg3eTlidTZ0UT09,0.3972517,-0.3967069,-0.34990776,-0.49790516,-0.03461817,-0.09574932,0.091645665,0.24891163,0.39835858,-0.049328785,0.15947457,-0.43934593,0.07942351,0.56204754,-0.21136665,0.07200975,-0.81428504,-0.5196795,0.41017985,-0.03948417,0.22258556,0.25672084,-0.44828162,-0.20388867,0.16812892,0.039788876,-0.4316976,-0.30204907,-0.441208,0.0071890354,0.1307347,-0.2325389,-0.02810821,0.11386759,0.23686385,-0.29729086,-0.054938514,-0.43306994,-0.5556037,0.54688436,-0.60824925,-0.25146946,0.018945998,-0.10853372,-0.4539427,-0.1281213,0.0002967318,0.33351538,-0.13797605,-0.6636677,-0.077570856,-0.50194,0.07319192,-0.30775067,0.047613863,-0.9822702,0.07680851,0.29223302,0.04123315,0.5340651,-0.12907667,0.65390044,-0.27146623,0.098044604,-0.18168968,-0.10400343,-0.21587794,-0.5124698,0.3637581,0.08732847,0.13133253,0.58745474,0.7200119,-0.05071875,-0.3375068,-0.7037031,0.32672393,0.27776033,-0.3633105,0.37485385,-0.4911197,-0.7584879,-0.08096674,-0.1951194,-0.5095041,-0.03643695,0.83983594,-0.10236183,0.57963735,-0.23483402,0.008313596,0.15117998,0.17183477,-0.06797414,0.20397277,-0.84801865,0.14216016,0.29756266,0.80157644,-0.32431957
UkVGR1hZTXZXZzZRQTU2SVhGaDNXZz09,0.98301446,-0.16083357,0.42963448,-0.8860091,-0.26967722,0.17221566,-0.80907506,-0.3936523,1.1141785,-0.93099743,0.7750807,-1.6720153,-0.27310386,0.535259,-0.8708616,-0.78949517,-0.41659674,-0.41750553,-0.7896379,0.5818671,0.30566263,-0.44531804,-0.8769395,-0.5790294,0.1028002,0.53114355,-0.62425506,0.23264694,-0.6022693,-0.1522367,0.90687215,-0.5268248,-0.5273766,-0.0671878,0.32373565,0.21536744,-0.02001421,-0.35256392,-0.6318439,1.0237824,-0.44733232,-0.041516192,-0.1430057,0.027031915,-0.28493464,-0.27959374,0.20383357,0.21006061,0.016980393,-0.55655354,-1.2696068,-0.5869665,-1.1289638,-0.6192251,0.23650025,-1.30111,0.55964327,1.0376123,0.3219914,-0.08941982,-0.3687263,0.98498553,-0.66636854,0.5100423,-0.22190036,-0.7030415,0.2424339,-0.07930817,1.0746174,0.72120136,-0.50130665,1.4282824,0.8371676,-0.2535761,-0.45808882,0.13871597,0.32636324,0.5541791,0.27471963,1.01935,-0.84791327,-1.6625794,0.024278777,0.14671066,-1.084934,-0.0932274,1.4976108,-0.8854334,1.1315874,-1.472635,1.2303704,0.14749305,0.4912366,0.15164278,-1.0043634,-0.40255934,-0.055647884,-0.12574054,1.1559573,-0.7904406
UkVHUlBoTG05RDBPUTRIK2UvbEJ0QT09,0.30258685,-0.23504171,-0.2783519,-0.07324524,0.3129393,-0.10803704,-0.18510137,0.08595454,0.18791346,-0.11183774,0.19663014,-0.54936177,0.29762757,0.4239995,0.11002713,0.020694602,-0.42625225,-0.43076736,0.3003627,0.19545723,0.57278275,0.3479992,-0.07578243,-0.2983926,-0.15907514,0.2211588,-0.21729614,0.16503204,-0.121561915,0.23505406,0.44730598,-0.18253942,0.10507278,-0.20960337,0.3411995,-0.1371647,-0.17286812,-0.009494809,0.2677352,0.38903543,0.02028174,-0.23148426,-0.26031315,0.04663162,0.018814677,0.32640657,0.08069012,-0.03626015,0.02153043,-0.24458908,0.30436057,-0.1813292,-0.03146953,-0.39663497,0.13602224,-0.5198527,0.05829474,0.10988939,0.08830967,0.54079366,-0.21638112,0.067239694,0.13641252,0.07661831,-0.0040073767,-0.23380561,-0.050217357,-0.42707738,0.36015004,0.1885203,0.11452458,0.14551435,0.00928868,-0.20823279,-0.15544945,-0.19294977,0.3967369,0.13053936,-0.25349015,0.33000737,-0.43977603,-0.50885487,-0.41144618,-0.59888846,-0.18486129,-0.12291184,0.42276448,-0.06870265,0.077867635,0.09828756,-0.44293728,0.087127805,0.08696498,-0.13043605,0.16127577,-0.20469332,-0.0181657,0.3104901,0.5256581,-0.096011326
UklsbWpVSkFWUjMxSFpZR1h0d0w0Zz09,1.1589578,-0.060102586,0.17185469,0.34514117,-0.4354583,0.12894526,-0.31036067,-0.71706736,0.94734067,-0.605966,0.69598156,-0.13115546,0.2992863,1.168765,0.25611225,-0.8907514,0.063144654,0.1570143,-0.041729707,-0.027120082,1.1945868,-0.03251393,-0.6524235,0.8513134,-0.0637957,0.431206,0.29248467,0.2560662,-0.31585583,0.7695437,1.3261676,0.18821953,0.6685492,-0.6780914,-0.2922507,-0.642283,-0.258837,0.010051284,-0.45577493,0.05143478,-0.8733122,-0.50014627,-0.27866876,-0.2756458,-0.8812436,-0.3242925,0.09137842,0.31261018,-0.42197493,-0.23462206,0.1371024,-0.8354988,-0.6971899,-0.17322196,0.39659607,-0.5958292,0.10022156,0.41210586,0.16728735,0.41741666,-0.37056372,-0.13538106,0.001342482,0.004693463,-0.4598397,-1.3602223,-0.43653792,-1.0172058,0.58240783,0.17429386,1.1042753,1.285094,-0.3069281,-0.101560496,-0.91266096,-0.40518174,1.3513129,-0.19957213,-0.33585528,-0.09983486,-1.1865396,-0.049551837,-0.5977877,-1.1036142,-0.71998733,0.3294591,0.61547405,-0.4175566,0.5413982,0.33032632,-1.0495121,1.1804664,0.49539658,0.1340339,-0.04387614,0.13774133,0.842021,1.3015813,1.804092,0.2237933
UkpnaXZacUZZV1BqSlBoczhSVENZUT09,0.5831459,-0.35020757,-0.2789357,-0.4497106,0.08946226,-0.10768467,-0.076520555,0.025027944,0.30949354,0.22982343,-0.28339508,-0.5618035,0.1299907,0.23425037,-0.2149448,0.18028961,-0.45711556,-0.25873277,0.2906526,-0.070129745,0.24030136,0.47501883,0.01950076,-0.24623466,0.38240564,0.2798097,-0.6453085,0.3566557,-0.18884276,0.2450211,0.25558665,0.092691235,0.2424438,0.007860626,0.04101858,-0.11585194,0.10753874,0.0018590176,-0.16725744,0.6514136,-0.3348256,-0.46911636,-0.18201648,0.0749019,-0.29655102,0.29198644,-0.18818855,0.04022649,-0.3236704,-0.46124706,0.07537865,-0.7274286,0.012858678,-0.32825777,-0.10752938,-0.66780305,0.1473981,-0.23725867,-0.045807485,0.2797766,-0.4592291,0.19456458,0.15770763,0.15276651,-0.46023354,-0.17983629,0.063499875,-0.53704816,0.089515366,0.23203804,-0.4330764,0.26515386,0.15095411,0.37907752,-0.05173329,-0.13162014,0.18040635,0.38828102,-0.28656104,0.2717183,-0.42075506,-0.45009205,0.07832959,-0.6862247,-0.29725835,-0.37971237,0.17929536,-0.28715453,0.0041842726,-0.48152366,-0.28162417,-0.09752098,-0.040202204,-0.031477228,0.28878245,-0.40344462,-0.024863446,-0.07495551,0.29149947,0.15513207
