goodsno,url,상품명,카테고리,브랜드,가격,용량,주요사양,성분,전체 평점,5점,4점,3점,2점,1점,1_1피부,1_2피부,1_3피부,2_1피부,2_2피부,2_3피부,3_1피부,3_2피부,3_3피부,증정 여부
A000000124194,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124194&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,[김지훈 Pick] 미프 비타맥스 올인원 로션 200ml (리필 150ml 증정),올인원,미프,"38,000",SET: 본품200ml+리필150ml,모든 피부용,"정제수, 시어버터, 에탄올, 판테놀, 부틸렌글라이콜, 나이아신아마이드, 피이지-8, 피이지-40스테아레이트, 하이드로제네이티드폴리데센, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 토코페릴아세테이트, 칼슘판토테네이트, 소듐스타치옥테닐석시네이트, 말토덱스트린, 소듐아스코빌포스페이트, 피리독신에이치씨엘, 리보플라빈, 피이지-60하이드로제네이티드캐스터오일, 트레할로오스, 펜틸렌글라이콜, 글리세린, 감초뿌리추출물, 생강추출물, 오미자추출물, 콥티스뿌리추출물, 녹차추출물, 잔탄검, 프로폴리스왁스, 1,2-헥산다이올, 갈락토미세스발효여과물, 아데노신, 아시아티코사이드, 님잎추출물, 소듐시트레이트, 시트릭애씨드, 청호추출물, 컴프리잎추출물, 옐로우체이스트위드꽃추출물, 포트마리골드꽃추출물, 실리카, 우스니아추출물, 초피나무열매추출물, 할미꽃추출물, 향료",5.0,96,3,0,0,0,16,75,9,65,19,16,88,12,0,1.0
A000000174619,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174619&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,데이퍼센트 밀키 모이스쳐 젤리 스킨 210ml,스킨/토너,데이퍼센트,"17,800",210ml,모든 피부용,"정제수, 부틸렌글라이콜, 글리세린, 스쿠알란, 메틸프로판다이올, 1,2-헥산다이올, 아이리쉬모스추출물, 사탕수수추출물, 아틀라스시다나무껍질오일, 스핑고모나스발효추출물, 백미꽃추출물, 캐모마일꽃오일, 접시꽃추출물, 버지니아풍년화수, 쇠비름추출물, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 에틸헥실글리세린, 트로메타민, 베타-글루칸, 토코페롤, 잔탄검, 다이소듐이디티에이",4.7,78,15,6,1,1,55,41,4,85,13,2,86,14,1,0.0
A000000174419,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174419&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,[증량] 코스알엑스 풀핏 프로폴리스 시너지 토너 280ml 더블기획,스킨/토너,코스알엑스,"44,000",토너 280ml*2개,모든 피부 타입,"프로폴리스추출물, 꿀추출물, 부틸렌글라이콜, 1,2-헥산다이올, 글리세린, 베타인, 결명자추출물, 판테놀, 폴리글리세릴-10라우레이트, 폴리글리세릴-10미리스테이트, 에틸헥실글리세린, 소듐하이알루로네이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카프릴릭/카프릭트라이글리세라이드",4.7,77,18,3,0,0,54,40,6,80,18,2,76,21,3,0.0
A000000174520,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174520&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,랩시리즈 올-인-원 훼이스 트리트먼트 100ml,올인원,랩시리즈,"61,200",100ml,모든 피부 타입용,"정제수 , 부틸렌글라이콜 , 스쿠알란 , 프로필렌글라이콜디카프릴레이트/디카프레이트 , 글리세릴스테아레이트에스이 , 메칠메타크릴레이트크로스폴리머 , 하이드로제네이티드레시틴 , 옥틸도데실네오펜타노에이트 , 나일론-12 , 슈크로오스 , 갈고리가시우무추출물 , 겔리디엘라 아세로사추출물 , 희첨추출물 , 호장근추출물 , 슈가켈프추출물 , 포도씨추출물 , 로즈마리추출물 , 호프추출물 , 탄제린껍질추출물 , 석류즙 , 에칠비스이미노메칠구아이아콜망가니스클로라이드 , 아세틸글루코사민 , 아세틸헥사펩타이드-8 , 리놀레닉애씨드 , 소듐하이알루로네이트 , 디메치콘 , 카페인 , 리놀레익애씨드 , 글리세린 , 효모추출물 , 폴리아크릴아마이드 , C13-14이소파라핀 , 포타슘스테아레이트 , 라우레스-7 , 노르디하이드로구아이아레틱애씨드 , 사이클로덱스트린 , p-아니식애씨드 , 향료 , 디소듐이디티에이 , 페녹시에탄올 [ILN39639] *제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",5.0,100,0,0,0,0,0,100,0,0,67,33,67,33,0,0.0
A000000174576,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174576&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,크리니크 드라마티컬리 디퍼런트 모이스춰라이징 로션 30ml,로션/에멀젼,크리니크,"9,350",30ml,모든 피부 타입,"정제수,미네랄오일,글리세린,페트롤라툼,스테아릭애씨드,글리세릴스테아레이트,참깨오일,우레아,라놀린알코올,트라이에탄올아민,보리추출물,오이열매추출물,해바라기씨드케이크,프로필렌글라이콜다이카프레이트,소듐하이알루로네이트,부틸렌글라이콜,펜틸렌글라이콜,트라이소듐이디티에이,페녹시에탄올,황색5호,황색4호,적색227호 [iln39477]* 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",4.6,76,18,0,6,0,71,29,0,76,18,6,71,29,0,0.0
A000000174118,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174118&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,질레트 랩스 모이스처라이저100ml,로션/에멀젼,질레트,"16,800",100mL,모든 피부,"정제수, 비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머, 글리세린, 나이아신아마이드, 아이소헥사데칸, 아이소프로필아이소스테아레이트, 다이메티콘, 스테아릴알코올, 판테놀 1,2-헥산다이올, 카프릴릴글라이콜, 세틸알코올, 소듐폴리아크릴레이트스타치, 페녹시에탄올, 베헤닐알코올, 향료, 다이메티콘올, 세테아릴알코올, 세테아릴글루코사이드, 파이지-100스테아레이트, 팔미틱애씨드, 스테아릭애씨드, 다이소듐이디티에이, 리모넨, 벤질살리실레이트, 슈가켈프추출물",4.9,94,6,0,0,0,17,67,17,56,44,0,72,28,0,0.0
A000000124495,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124495&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,클럽맨리저브 젠트진 에프터쉐이브 177ml,스킨/토너,클럽맨피노드,"20,000",177ml,모든 피부용,"변성알코올, 정제수, 향료, 벤질벤조에이트, 시트랄, 시트로넬올, 쿠마린, 유제놀, 리모넨, 리날룰, 인도멀구슬나무꽃추출물, 인도멀구슬나무잎추출물",4.8,80,19,1,0,0,14,68,18,11,89,1,21,36,43,0.0
A000000124511,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124511&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,클럽맨피노드 클래식바닐라 에프터쉐이브로션 50ml,스킨/토너,클럽맨피노드,"9,000",50ml,모든피부용,"변성알코올,정제수,향료,시트로넬올,쿠마린,유제놀,헥실신남알,리날룰,황색4호",4.4,56,39,0,0,6,12,82,6,18,82,0,18,65,18,0.0
A000000124508,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124508&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,클럽맨피노드 머스크 에프터쉐이브코롱 50ml,스킨/토너,클럽맨피노드,"9,000",50ml,모든피부용,"변성알코올, 정제수, 향료, 벤질알코올, 벤질살리실레이트, 시트랄, 시트로넬올, 참나무이끼추출물, 제라니올, 하이드록시시트로넬알, 리모넨, 리날룰, 적색227호, 황색5호",4.6,67,28,4,0,2,17,72,11,17,83,0,26,46,28,0.0
A000000124503,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124503&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,클럽맨피노드 오리지날 에프터쉐이브로션 50ml,스킨/토너,클럽맨피노드,"9,000",50ml,모든피부용,"변성알코올, 정제수, 향료, 벤질알코올, 벤질벤조에이트, 벤질살리실레이트, 시트랄, 시트로넬올, 리모넨, 제라니올, 하이드록시시트로넬알, 리날룰, 참나무이끼추출물, 나무이끼추출물, 황색4호, 황색5호",4.7,76,20,4,0,0,17,69,15,18,82,2,24,40,36,0.0
A000000124502,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124502&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,클럽맨리저브 위스키우즈 에프터쉐이브 177ml,스킨/토너,클럽맨피노드,"20,000",177ml,모든피부용,"변성알코올, 정제수, 향료, 벤질벤조에이트, 시트랄, 시트로넬올,신남알,쿠마린, 유제놀,리모넨, 리날룰, 청색1호, 적색504호, 황색4호",4.7,79,17,3,0,0,15,69,16,16,84,1,25,46,30,0.0
A000000124493,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124493&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,클럽맨리저브 젠트진 에프터쉐이브 50ml,스킨/토너,클럽맨피노드,"9,000",50ml,모든 피부용,"변성알코올, 정제수, 향료, 벤질벤조에이트, 시트랄, 시트로넬올, 쿠마린, 유제놀, 리모넨, 리날룰, 인도멀구슬나무꽃추출물, 인도멀구슬나무잎추출",4.7,73,21,6,0,0,18,69,13,13,87,0,21,63,16,0.0
A000000124501,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124501&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,클럽맨리저브 위스키우즈 에프터쉐이브 50ml,스킨/토너,클럽맨피노드,"9,000",50ml,모든피부용,"변성알코올, 정제수, 향료, 벤질벤조에이트, 시트랄, 시트로넬올,신남알,쿠마린, 유제놀,리모넨, 리날룰, 청색1호, 적색504호, 황색4호",4.7,75,20,4,0,1,17,70,13,21,77,2,30,41,29,0.0
A000000124496,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000124496&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,클럽맨리저브 브랜디스파이스 에프터쉐이브 50ml,스킨/토너,클럽맨피노드,"9,000",50ml,모든피부용,"변성알코올, 정제수, 향료, 리모넨, 한련초추출물, 황색5호",4.6,65,26,9,0,0,9,87,4,13,87,0,22,43,35,0.0
A000000174047,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174047&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,미프 스킨로션 세트(스킨180ml+ 로션180ml),스킨케어 세트,미프,"19,800","스킨 180ml, 로션 180ml",모든 피부 타입,"""1. 스킨
정제수, 글리세린, 1,2-헥산다이올, 부틸렌글라이콜, 나이아신아마이드, 다이메티콘, 폴리글리세릴-10라우레이트, 폴리글리세릴-10미리스테이트, 하이드로제네이티드레시틴, 트레할로오스, 수크로오스다이스테아레이트, 카보머, 트로메타민, 아데노신, 다이소듐이디티에이, 향료, 빙하수, 보검선인장열매추출물, 악마의발톱뿌리추출물, 호스테일켈프추출물, 납작파래추출물, 팔손이분홍치추출물, 페네틸알코올, 소듐카라기난, 야니아 루벤스추출물, 펜틸렌글라이콜, 카프릴릴글라이콜, 호호바씨오일, 블루아가베잎추출물, 글라이신, 세린, 글루타믹애씨드, 해바라기씨오일불검화물, 스쿠알란, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 발린, 트레오닌, 프롤린, 아이소류신, 토마토추출물, 히스티딘, 메티오닌, 시스테인, 두날리엘라 살리나추출물

2. 로션
정제수, 글리세린, 다이프로필렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 세틸에틸헥사노에이트, 폴리글리세린-3, C14-22알코올, 마카다미아씨오일, 베타인, 페닐트라이메티콘, 아라키딜알코올, C12-20알킬글루코사이드, 베헤닐알코올, 카보머, 아라키딜글루코사이드, 트로메타민, 하이드록시에틸셀룰로오스, 향료, 아데노신, 다이소듐이디티에이, 글루코오스, 부틸렌글라이콜, 빙하수, 악마의발톱뿌리추출물, 페네틸알코올, 소듐카라기난, 야니아 루벤스추출물, 호스테일켈프추출물, 납작파래추출물, 팔손이분홍치추출물, 보검선인장열매추출물, 펜틸렌글라이콜, 카프릴릴글라이콜, 글라이신, 세린, 글루타믹애씨드, 호호바씨오일, 아스파틱애씨드, 류신, 블루아가베잎추출물, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 발린, 트레오닌, 프롤린, 아이소류신, 히스티딘, 메티오닌, 시스테인, 해바라기씨오일불검화물, 스쿠알란, 토마토추출물, 두날리엘라 살리나추출물, 리날룰""",4.4,71,9,12,3,6,,,,,,,,,,1.0
A000000174049,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174049&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,미프 스킨 180ml,스킨/토너,미프,"10,900",180ml,모든 피부 타입,"정제수, 글리세린, 1,2-헥산다이올, 부틸렌글라이콜, 나이아신아마이드, 다이메티콘, 폴리글리세릴-10라우레이트, 폴리글리세릴-10미리스테이트, 하이드로제네이티드레시틴, 트레할로오스, 수크로오스다이스테아레이트, 카보머, 트로메타민, 아데노신, 다이소듐이디티에이, 향료, 빙하수, 보검선인장열매추출물, 악마의발톱뿌리추출물, 호스테일켈프추출물, 납작파래추출물, 팔손이분홍치추출물, 페네틸알코올, 소듐카라기난, 야니아 루벤스추출물, 펜틸렌글라이콜, 카프릴릴글라이콜, 호호바씨오일, 블루아가베잎추출물, 글라이신, 세린, 글루타믹애씨드, 해바라기씨오일불검화물, 스쿠알란, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 발린, 트레오닌, 프롤린, 아이소류신, 토마토추출물, 히스티딘, 메티오닌, 시스테인, 두날리엘라 살리나추출물",,,,,,,,,,,,,,,,0.0
A000000174051,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000174051&dispCatNo=100000100010008&trackingCd=Cat100000100010008_MID&curation&egcode&rccode&egrankcode,미프 로션 180ml,로션/에멀젼,미프,"10,900",180ml,모든 피부 타입,"정제수, 글리세린, 다이프로필렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 세틸에틸헥사노에이트, 폴리글리세린-3, C14-22알코올, 마카다미아씨오일, 베타인, 페닐트라이메티콘, 아라키딜알코올, C12-20알킬글루코사이드, 베헤닐알코올, 카보머, 아라키딜글루코사이드, 트로메타민, 하이드록시에틸셀룰로오스, 향료, 아데노신, 다이소듐이디티에이, 글루코오스, 부틸렌글라이콜, 빙하수, 악마의발톱뿌리추출물, 페네틸알코올, 소듐카라기난, 야니아 루벤스추출물, 호스테일켈프추출물, 납작파래추출물, 팔손이분홍치추출물, 보검선인장열매추출물, 펜틸렌글라이콜, 카프릴릴글라이콜, 글라이신, 세린, 글루타믹애씨드, 호호바씨오일, 아스파틱애씨드, 류신, 블루아가베잎추출물, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 발린, 트레오닌, 프롤린, 아이소류신, 히스티딘, 메티오닌, 시스테인, 해바라기씨오일불검화물, 스쿠알란, 토마토추출물, 두날리엘라 살리나추출물, 리날룰",,,,,,,,,,,,,,,,0.0
